日付,地点名,観測地点名,県,緯度,経度,気温_平均,気温_最高,気温_最低,風速_最大,風向,降水量,天気コード,天気,水温,最大波高,波向,波周期,潮汐,月齢,月相
2023-05-13,高松,高松,香川県,34.35,134.05,17.1,17.9,16.3,2.6,NE,0,3,曇り,17.5,0.1,ESE,2.7,長潮,22.6,下弦
2023-05-13,阿南,阿南,徳島県,33.92,134.66,17.8,19,17,12.3,S,0,3,曇り,17.3,0.3,SE,6.3,長潮,22.6,下弦
2023-05-14,室戸,室戸,高知県,33.29,134.18,16.6,17.2,16,15.5,S,6.1,63,雨,18.3,1.6,SE,6.5,長潮,23.6,下弦
2023-05-14,高知,高知,高知県,33.56,133.54,17.1,18.1,16.2,10.6,ENE,0.6,53,霧雨,18.8,1.2,SE,6,長潮,23.6,下弦
2023-05-14,足摺,足摺,高知県,32.72,132.72,17.6,18.3,16.9,9.9,NE,0.1,51,弱い霧雨,19.2,1.4,SE,7.3,長潮,23.6,下弦
2023-05-14,宇和島,宇和島,愛媛県,33.22,132.56,17.6,18.8,16.3,7.7,E,0.2,51,弱い霧雨,18.6,0.3,S,4.6,長潮,23.6,下弦
2023-05-14,松山,松山,愛媛県,33.84,132.77,16.5,17.5,15.6,3.6,N,0,3,曇り,17,0.1,NE,2.7,長潮,23.6,下弦
2023-05-14,来島,来島,愛媛県,34.12,132.99,15.8,16.5,15.2,7.4,ESE,0.1,51,弱い霧雨,17,0.1,E,2.4,長潮,23.6,下弦
2023-05-14,高松,高松,香川県,34.35,134.05,17.2,18.4,16.2,20,ESE,1.6,53,霧雨,17,0.3,ESE,2.7,長潮,23.6,下弦
2023-05-14,阿南,阿南,徳島県,33.92,134.66,16.6,16.8,16.5,24.5,SE,11.6,63,雨,17.5,1,SE,4.8,長潮,23.6,下弦
2023-05-15,室戸,室戸,高知県,33.29,134.18,17.4,18.6,16.1,12.7,NE,0,1,晴れ,18.4,1.8,ESE,7.3,若潮,24.6,二十六夜
2023-05-15,高知,高知,高知県,33.56,133.54,16.9,19.1,14.5,6.7,NW,0,0,快晴,19,1.1,SE,7.5,若潮,24.6,二十六夜
2023-05-15,足摺,足摺,高知県,32.72,132.72,17.5,19.1,15.9,7.4,NE,0,1,晴れ,19.5,1.5,ESE,8.1,若潮,24.6,二十六夜
2023-05-15,宇和島,宇和島,愛媛県,33.22,132.56,17.1,19,15.2,4.3,E,0,1,晴れ,18.8,0.2,SW,4.3,若潮,24.6,二十六夜
2023-05-15,松山,松山,愛媛県,33.84,132.77,16.3,17.9,14.7,4.1,ESE,0,0,快晴,17.2,0.1,NW,2.2,若潮,24.6,二十六夜
2023-05-15,来島,来島,愛媛県,34.12,132.99,16.5,17.2,16,10.5,ESE,0,3,曇り,17.4,0.1,ENE,2.5,若潮,24.6,二十六夜
2023-05-15,高松,高松,香川県,34.35,134.05,16.4,17.1,15.6,6,ENE,0,3,曇り,17,0.1,E,2.6,若潮,24.6,二十六夜
2023-05-15,阿南,阿南,徳島県,33.92,134.66,15.6,16,15.1,14,NW,4.9,63,雨,17.5,0.7,SE,6.5,若潮,24.6,二十六夜
2023-05-16,室戸,室戸,高知県,33.29,134.18,18.3,20.1,16.3,9.8,WNW,0,0,快晴,18.5,1.3,ESE,8.8,若潮,25.6,二十六夜
2023-05-16,高知,高知,高知県,33.56,133.54,17,20.8,12.7,4.8,NNW,0,0,快晴,19,0.8,ESE,8.5,若潮,25.6,二十六夜
2023-05-16,足摺,足摺,高知県,32.72,132.72,18.9,20.8,16.9,3.5,WSW,0,3,曇り,19.7,1.2,ESE,8.7,若潮,25.6,二十六夜
2023-05-16,宇和島,宇和島,愛媛県,33.22,132.56,19,21.7,16.1,3.3,ESE,0,0,快晴,19.1,0.1,S,4.6,若潮,25.6,二十六夜
2023-05-16,松山,松山,愛媛県,33.84,132.77,17.3,19.8,14.8,7.1,ESE,0,0,快晴,17.4,0.1,SW,2.2,若潮,25.6,二十六夜
2023-05-16,来島,来島,愛媛県,34.12,132.99,18.4,20.3,16.3,11.6,SW,0,0,快晴,17.9,0,SW,1.8,若潮,25.6,二十六夜
2023-05-16,高松,高松,香川県,34.35,134.05,17.8,19,16.5,10.5,W,0,0,快晴,17.5,0,SE,4.4,若潮,25.6,二十六夜
2023-05-16,阿南,阿南,徳島県,33.92,134.66,17.3,18.9,15.2,6.4,NNE,0,0,快晴,18.1,0.4,SE,7.3,若潮,25.6,二十六夜
2023-05-17,室戸,室戸,高知県,33.29,134.18,20.1,22.1,18,5.7,NNW,0,0,快晴,19,0.9,ESE,8.9,中潮,26.6,二十六夜
2023-05-17,高知,高知,高知県,33.56,133.54,18.8,22.9,14.3,3.6,N,0,0,快晴,19.5,0.6,SE,8.7,中潮,26.6,二十六夜
2023-05-17,足摺,足摺,高知県,32.72,132.72,20.7,23,18.3,6.6,ESE,0,0,快晴,20.2,0.9,ESE,8.6,中潮,26.6,二十六夜
2023-05-17,宇和島,宇和島,愛媛県,33.22,132.56,21.3,24.3,18.5,4.5,ESE,0,0,快晴,19.6,0.1,S,4.4,中潮,26.6,二十六夜
2023-05-17,松山,松山,愛媛県,33.84,132.77,18.7,21,16.3,4.8,ESE,0,0,快晴,17.9,0.1,SW,2.4,中潮,26.6,二十六夜
2023-05-17,来島,来島,愛媛県,34.12,132.99,21,22.8,19.1,11.1,WSW,0,0,快晴,18.5,0.1,SW,2.2,中潮,26.6,二十六夜
2023-05-17,高松,高松,香川県,34.35,134.05,20.7,22.1,19,12,W,0,0,快晴,17.8,0.1,WSW,2.2,中潮,26.6,二十六夜
2023-05-17,阿南,阿南,徳島県,33.92,134.66,18.8,20.6,17.1,6.2,NW,0,0,快晴,18.8,0.4,SE,7.5,中潮,26.6,二十六夜
2023-05-18,室戸,室戸,高知県,33.29,134.18,19.1,20,18,9.3,WNW,0,3,曇り,19.2,0.8,ESE,9.5,中潮,27.6,二十六夜
2023-05-18,高知,高知,高知県,33.56,133.54,19.4,21.2,17.3,3.7,N,0,3,曇り,20,0.5,SE,8.3,中潮,27.6,二十六夜
2023-05-18,足摺,足摺,高知県,32.72,132.72,20.6,21.4,19.7,11.6,SSE,0.1,51,弱い霧雨,20.5,0.9,SE,8.1,中潮,27.6,二十六夜
2023-05-18,宇和島,宇和島,愛媛県,33.22,132.56,20.2,21.4,19,11,SE,0,3,曇り,20,0.3,S,3.3,中潮,27.6,二十六夜
2023-05-18,松山,松山,愛媛県,33.84,132.77,18.7,21,16.6,8.5,ESE,0,3,曇り,18.4,0.1,SW,3.2,中潮,27.6,二十六夜
2023-05-18,来島,来島,愛媛県,34.12,132.99,19.2,20.3,18.3,9.2,SE,0,3,曇り,19.3,0.1,SW,2.8,中潮,27.6,二十六夜
2023-05-18,高松,高松,香川県,34.35,134.05,18.9,20,17.7,4.6,NNW,0,3,曇り,18.2,0,SW,2.2,中潮,27.6,二十六夜
2023-05-18,阿南,阿南,徳島県,33.92,134.66,19.1,20.9,17.4,13.3,S,0,3,曇り,19,0.5,S,4.1,中潮,27.6,二十六夜
2023-05-19,室戸,室戸,高知県,33.29,134.18,17.5,17.9,17.2,26.9,E,9.7,63,雨,19.7,2.1,SSE,6.8,大潮,28.6,晦日
2023-05-19,高知,高知,高知県,33.56,133.54,18.2,18.6,17.8,17.9,ESE,7.1,63,雨,19.4,1.6,SSE,6.4,大潮,28.6,晦日
2023-05-19,足摺,足摺,高知県,32.72,132.72,19.5,19.9,19.1,25.3,E,7.5,63,雨,19.8,2.3,SSE,7.5,大潮,28.6,晦日
2023-05-19,宇和島,宇和島,愛媛県,33.22,132.56,18.8,19.2,18.3,23.9,E,5.6,63,雨,19.8,0.6,S,6.1,大潮,28.6,晦日
2023-05-19,松山,松山,愛媛県,33.84,132.77,17.7,18,17.4,22,N,12,63,雨,18.1,0.4,ENE,2.7,大潮,28.6,晦日
2023-05-19,来島,来島,愛媛県,34.12,132.99,17.7,17.9,17.5,20.5,ENE,7,63,雨,18.4,0.4,E,2.7,大潮,28.6,晦日
2023-05-19,高松,高松,香川県,34.35,134.05,19.7,19.9,19.2,24.9,E,3.2,63,雨,18,0.4,E,2.7,大潮,28.6,晦日
2023-05-19,阿南,阿南,徳島県,33.92,134.66,18.9,19.3,18.6,31.6,SSE,2.4,55,強い霧雨,18.9,1,SSE,4.4,大潮,28.6,晦日
2023-05-20,室戸,室戸,高知県,33.29,134.18,19.5,20.9,18.1,5.2,ENE,0,0,快晴,19.9,2.2,SSE,8.5,大潮,0.1,新月
2023-05-20,高知,高知,高知県,33.56,133.54,19.7,21.8,17.5,7.2,NNE,0,2,一部曇り,19.4,1.8,SSE,9,大潮,0.1,新月
2023-05-20,足摺,足摺,高知県,32.72,132.72,19.2,20.6,17.8,9.7,WNW,0,0,快晴,20,1.9,SE,7.7,大潮,0.1,新月
2023-05-20,宇和島,宇和島,愛媛県,33.22,132.56,18,20,16.5,8.7,N,0,3,曇り,19.8,0.5,WNW,4.6,大潮,0.1,新月
2023-05-20,松山,松山,愛媛県,33.84,132.77,18.1,19.1,17.1,14.1,N,0,2,一部曇り,17.5,0.2,NNW,2.3,大潮,0.1,新月
2023-05-20,来島,来島,愛媛県,34.12,132.99,17.8,18.7,16.8,6.8,ESE,0,2,一部曇り,18.2,0,E,2.5,大潮,0.1,新月
2023-05-20,高松,高松,香川県,34.35,134.05,18.2,19.1,17.1,12,WNW,0,0,快晴,17.6,0.1,ENE,2.7,大潮,0.1,新月
2023-05-20,阿南,阿南,徳島県,33.92,134.66,18.7,19.7,17.7,27.5,NNW,0,1,晴れ,18.8,1.1,SE,7,大潮,0.1,新月
2023-05-21,室戸,室戸,高知県,33.29,134.18,20.3,21.6,18.9,9,NW,0,0,快晴,19.8,1.2,SE,8,大潮,1.1,新月
2023-05-21,高知,高知,高知県,33.56,133.54,19.4,22.1,15.9,3.7,N,0,1,晴れ,19.7,0.8,SSE,8.1,大潮,1.1,新月
2023-05-21,足摺,足摺,高知県,32.72,132.72,20.2,22,18.3,2.4,NNE,0,0,快晴,20.2,1,SE,8.3,大潮,1.1,新月
2023-05-21,宇和島,宇和島,愛媛県,33.22,132.56,20.1,22.3,17.4,5.2,ESE,0,0,快晴,19.9,0.2,S,6.4,大潮,1.1,新月
2023-05-21,松山,松山,愛媛県,33.84,132.77,17.4,18.4,16.1,7.7,SE,0,1,晴れ,17.8,0,WSW,3.3,大潮,1.1,新月
2023-05-21,来島,来島,愛媛県,34.12,132.99,19,20.4,17.2,8.6,WNW,0,2,一部曇り,18.6,0,SW,2.6,大潮,1.1,新月
2023-05-21,高松,高松,香川県,34.35,134.05,19.2,20.5,17.5,9.8,NW,0,1,晴れ,17.9,0,ESE,3.1,大潮,1.1,新月
2023-05-21,阿南,阿南,徳島県,33.92,134.66,19.3,20.8,17.5,5.9,SE,0,0,快晴,19.2,0.5,SSE,7.4,大潮,1.1,新月
2023-05-22,室戸,室戸,高知県,33.29,134.18,19.5,20.9,18.2,3.9,WNW,0,3,曇り,19.8,0.8,SE,7.9,中潮,2.1,三日月
2023-05-22,高知,高知,高知県,33.56,133.54,19.1,21.6,15.7,4.7,E,0,3,曇り,20.2,0.5,SE,7.8,中潮,2.1,三日月
2023-05-22,足摺,足摺,高知県,32.72,132.72,21.4,23.4,19.3,5.4,N,0,3,曇り,20.6,0.7,SE,8.3,中潮,2.1,三日月
2023-05-22,宇和島,宇和島,愛媛県,33.22,132.56,20.9,22.6,19,4.3,E,0,3,曇り,20.1,0.1,SSW,4.9,中潮,2.1,三日月
2023-05-22,松山,松山,愛媛県,33.84,132.77,18.5,19.3,17.8,11.5,S,0,3,曇り,18.1,0.1,W,2.6,中潮,2.1,三日月
2023-05-22,来島,来島,愛媛県,34.12,132.99,20.5,21.8,19.3,14,SW,0,3,曇り,18.8,0.1,SW,2.3,中潮,2.1,三日月
2023-05-22,高松,高松,香川県,34.35,134.05,19.3,20.1,18.4,10.8,WNW,0,3,曇り,18.2,0.1,W,2.4,中潮,2.1,三日月
2023-05-22,阿南,阿南,徳島県,33.92,134.66,18.9,19.8,17.9,10.4,NNW,0,3,曇り,19.7,0.4,SSE,6.3,中潮,2.1,三日月
2023-05-23,室戸,室戸,高知県,33.29,134.18,18,18.6,17.6,11.5,ENE,0.3,51,弱い霧雨,19.5,0.9,E,6.7,中潮,3.1,三日月
2023-05-23,高知,高知,高知県,33.56,133.54,17.8,18.1,17.7,11.9,N,0,3,曇り,20.4,0.5,SE,8.9,中潮,3.1,三日月
2023-05-23,足摺,足摺,高知県,32.72,132.72,19.3,19.7,18.7,10,NW,0,3,曇り,20.5,1.2,NE,6.3,中潮,3.1,三日月
2023-05-23,宇和島,宇和島,愛媛県,33.22,132.56,18.2,18.9,17.6,9.4,N,0,3,曇り,20.1,0.4,NW,3.3,中潮,3.1,三日月
2023-05-23,松山,松山,愛媛県,33.84,132.77,17.5,18,17.1,16.1,NNE,0,3,曇り,18.4,0.3,N,2.4,中潮,3.1,三日月
2023-05-23,来島,来島,愛媛県,34.12,132.99,16.7,17.4,16.3,13.4,ENE,0.2,51,弱い霧雨,19.2,0.1,ENE,2.4,中潮,3.1,三日月
2023-05-23,高松,高松,香川県,34.35,134.05,16.5,16.5,16.5,10.1,N,0.4,51,弱い霧雨,18.2,0.1,ENE,2.4,中潮,3.1,三日月
2023-05-23,阿南,阿南,徳島県,33.92,134.66,16.1,16.2,16,27.4,NNW,0,3,曇り,19.9,0.6,N,3.7,中潮,3.1,三日月
2023-05-24,室戸,室戸,高知県,33.29,134.18,15.9,17,14.9,8.9,NW,0,0,快晴,19.5,1,ESE,8.4,中潮,4.1,三日月
2023-05-24,高知,高知,高知県,33.56,133.54,15.9,18.1,13.5,4.7,N,0,2,一部曇り,20.1,0.5,SE,9,中潮,4.1,三日月
2023-05-24,足摺,足摺,高知県,32.72,132.72,16.9,18.1,15.7,8.6,NNW,0,0,快晴,19.9,1.1,SE,6.5,中潮,4.1,三日月
2023-05-24,宇和島,宇和島,愛媛県,33.22,132.56,16.3,17.9,14.6,10.4,N,0,0,快晴,19.6,0.5,NW,3.5,中潮,4.1,三日月
2023-05-24,松山,松山,愛媛県,33.84,132.77,16.2,17.3,15,14.8,N,0,1,晴れ,18.1,0.2,WNW,2.5,中潮,4.1,三日月
2023-05-24,来島,来島,愛媛県,34.12,132.99,16,16.8,15.1,10.6,NNW,0,1,晴れ,18.8,0.1,WNW,1.9,中潮,4.1,三日月
2023-05-24,高松,高松,香川県,34.35,134.05,15.8,16.4,15.1,12.5,NW,0,0,快晴,18.2,0.2,WNW,2.3,中潮,4.1,三日月
2023-05-24,阿南,阿南,徳島県,33.92,134.66,15.9,16.5,15.2,26.6,NNW,0.2,51,弱い霧雨,19.6,0.7,N,4.1,中潮,4.1,三日月
2023-05-25,室戸,室戸,高知県,33.29,134.18,17.5,18.8,16.2,7.6,E,0.1,51,弱い霧雨,20.5,0.9,ESE,9.5,小潮,5.1,三日月
2023-05-25,高知,高知,高知県,33.56,133.54,17.9,19.8,16.1,5.6,NNW,0,3,曇り,20.1,0.5,SE,9.7,小潮,5.1,三日月
2023-05-25,足摺,足摺,高知県,32.72,132.72,18.9,19.7,18,5.6,SE,0,3,曇り,20.4,0.7,ESE,9.8,小潮,5.1,三日月
2023-05-25,宇和島,宇和島,愛媛県,33.22,132.56,17.9,18.9,16.8,8.1,ESE,0,3,曇り,19.5,0.1,S,6,小潮,5.1,三日月
2023-05-25,松山,松山,愛媛県,33.84,132.77,17.4,19.3,16,5.2,ESE,0,3,曇り,18.2,0.1,NNE,2.2,小潮,5.1,三日月
2023-05-25,来島,来島,愛媛県,34.12,132.99,16.8,17.7,16.3,8.3,E,0.2,51,弱い霧雨,18.7,0.2,ENE,2.4,小潮,5.1,三日月
2023-05-25,高松,高松,香川県,34.35,134.05,16.9,18,16,11.4,ESE,0,3,曇り,18.4,0.2,ENE,2.4,小潮,5.1,三日月
2023-05-25,阿南,阿南,徳島県,33.92,134.66,17.1,18.4,15.9,11,NW,0,3,曇り,19.6,0.4,ESE,5.3,小潮,5.1,三日月
2023-05-26,室戸,室戸,高知県,33.29,134.18,18.4,19.1,17.6,9.8,ESE,0.5,51,弱い霧雨,20.5,1.3,ESE,7.9,小潮,6.1,上弦
2023-05-26,高知,高知,高知県,33.56,133.54,18.7,20,16.9,8,NNE,0.2,51,弱い霧雨,20.1,0.8,SE,9.2,小潮,6.1,上弦
2023-05-26,足摺,足摺,高知県,32.72,132.72,20.5,21.6,19.2,10.8,ESE,0.1,51,弱い霧雨,20.3,0.9,ESE,9.4,小潮,6.1,上弦
2023-05-26,宇和島,宇和島,愛媛県,33.22,132.56,19.4,21.2,17.4,10.9,E,0,3,曇り,19.6,0.1,SSE,4.1,小潮,6.1,上弦
2023-05-26,松山,松山,愛媛県,33.84,132.77,18.7,20.7,16.7,5.4,ENE,0,2,一部曇り,18.3,0.1,SSW,3,小潮,6.1,上弦
2023-05-26,来島,来島,愛媛県,34.12,132.99,18.2,19.5,16.8,5.8,E,0,3,曇り,18.6,0,SSW,2.8,小潮,6.1,上弦
2023-05-26,高松,高松,香川県,34.35,134.05,18.4,20.1,16.6,4,S,0,3,曇り,18.5,0.2,ESE,3,小潮,6.1,上弦
2023-05-26,阿南,阿南,徳島県,33.92,134.66,18.4,19,17.9,18.3,S,1.5,53,霧雨,19.9,0.8,SE,5.1,小潮,6.1,上弦
2023-05-27,室戸,室戸,高知県,33.29,134.18,18.9,20.1,17.5,7.2,E,0,3,曇り,21.2,1.3,SE,9.8,小潮,7.1,上弦
2023-05-27,高知,高知,高知県,33.56,133.54,18.9,21,16.4,6.3,NNW,0,3,曇り,20,1,SE,10,小潮,7.1,上弦
2023-05-27,足摺,足摺,高知県,32.72,132.72,20.4,21.5,19.3,15.4,E,0,3,曇り,20.5,1.3,SE,9.4,小潮,7.1,上弦
2023-05-27,宇和島,宇和島,愛媛県,33.22,132.56,20,21.8,18.2,9.8,E,0,3,曇り,19.9,0.1,SSE,6.8,小潮,7.1,上弦
2023-05-27,松山,松山,愛媛県,33.84,132.77,18.9,20.2,17.4,7.6,E,0,3,曇り,18.6,0.1,SW,2.8,小潮,7.1,上弦
2023-05-27,来島,来島,愛媛県,34.12,132.99,19.2,20.2,17.9,4.7,NNE,0,3,曇り,19,0,SSW,2.8,小潮,7.1,上弦
2023-05-27,高松,高松,香川県,34.35,134.05,19.3,20.2,18.4,4.7,W,0,3,曇り,18.8,0.1,ESE,2.6,小潮,7.1,上弦
2023-05-27,阿南,阿南,徳島県,33.92,134.66,19.9,20.9,18.7,10,SSE,0,3,曇り,20.1,0.7,SSE,8.9,小潮,7.1,上弦
2023-05-28,室戸,室戸,高知県,33.29,134.18,19,20.2,17.7,6.6,NNE,0,3,曇り,22,2.2,SSE,12.4,長潮,8.1,上弦
2023-05-28,高知,高知,高知県,33.56,133.54,19.8,20.7,18.8,6.2,NNE,0,3,曇り,20.4,1.8,SSE,12.8,長潮,8.1,上弦
2023-05-28,足摺,足摺,高知県,32.72,132.72,20.8,21.9,19.6,13,E,0,3,曇り,20.6,2.2,SE,12.1,長潮,8.1,上弦
2023-05-28,宇和島,宇和島,愛媛県,33.22,132.56,20.4,22.3,18.7,12,E,0,3,曇り,20,0.3,SSE,9.3,長潮,8.1,上弦
2023-05-28,松山,松山,愛媛県,33.84,132.77,20.1,21.3,18.6,6.1,E,0,3,曇り,18.9,0.1,SW,2.9,長潮,8.1,上弦
2023-05-28,来島,来島,愛媛県,34.12,132.99,19.1,20.3,17.9,7.9,ESE,0,3,曇り,19.4,0,SSW,3,長潮,8.1,上弦
2023-05-28,高松,高松,香川県,34.35,134.05,19.3,20,18.3,5.9,NW,0,3,曇り,19,0.1,ESE,2.7,長潮,8.1,上弦
2023-05-28,阿南,阿南,徳島県,33.92,134.66,20.1,21.2,19,15.1,SSW,0,3,曇り,20.3,1.1,SSE,10.3,長潮,8.1,上弦
2023-05-29,室戸,室戸,高知県,33.29,134.18,21.2,22.1,20.4,15.3,W,0,3,曇り,22.3,2.3,SSE,11.9,長潮,9.1,上弦
2023-05-29,高知,高知,高知県,33.56,133.54,22.1,23.2,21.2,3.3,NE,0,3,曇り,20.9,2.1,SSE,12.2,長潮,9.1,上弦
2023-05-29,足摺,足摺,高知県,32.72,132.72,22.6,22.9,22.4,11.5,SSW,0.3,51,弱い霧雨,21,2.3,SSE,11.5,長潮,9.1,上弦
2023-05-29,宇和島,宇和島,愛媛県,33.22,132.56,24.4,25.3,23.2,13.9,SSW,0,3,曇り,20.4,0.4,S,9.5,長潮,9.1,上弦
2023-05-29,松山,松山,愛媛県,33.84,132.77,23.6,24,23.1,16.9,S,0.2,51,弱い霧雨,19.3,0.2,SW,3.1,長潮,9.1,上弦
2023-05-29,来島,来島,愛媛県,34.12,132.99,22.8,23.6,21.6,8.9,WSW,0,3,曇り,19.8,0.1,SSW,3.2,長潮,9.1,上弦
2023-05-29,高松,高松,香川県,34.35,134.05,21.4,22.2,20.1,7.4,NW,0,3,曇り,19.4,0,ESE,2.6,長潮,9.1,上弦
2023-05-29,阿南,阿南,徳島県,33.92,134.66,22.1,22.5,21.6,12.3,SSW,0.3,51,弱い霧雨,20.4,1,SSE,9.7,長潮,9.1,上弦
2023-05-30,室戸,室戸,高知県,33.29,134.18,21.3,21.5,20.9,13.3,WSW,2.7,61,弱い雨,22.1,1.9,SSE,10,若潮,10.1,十日夜
2023-05-30,高知,高知,高知県,33.56,133.54,21.9,22,21.8,5.4,S,3.6,61,弱い雨,21.5,1.6,SSE,10.3,若潮,10.1,十日夜
2023-05-30,足摺,足摺,高知県,32.72,132.72,22.9,23.7,22.2,4.7,WNW,0,3,曇り,21.9,2.1,S,10.2,若潮,10.1,十日夜
2023-05-30,宇和島,宇和島,愛媛県,33.22,132.56,23.1,23.7,22.5,3.6,E,3.7,61,弱い雨,20.9,0.5,S,9.2,若潮,10.1,十日夜
2023-05-30,松山,松山,愛媛県,33.84,132.77,21.7,21.9,21.5,10.2,SW,10.7,63,雨,19.8,0.1,SW,2.9,若潮,10.1,十日夜
2023-05-30,来島,来島,愛媛県,34.12,132.99,22.2,22.3,22.1,9,WNW,4.3,61,弱い雨,19.7,0.2,SW,2.5,若潮,10.1,十日夜
2023-05-30,高松,高松,香川県,34.35,134.05,21.1,21.2,21.1,14.6,WSW,4.1,61,弱い雨,19.5,0.2,WSW,2.3,若潮,10.1,十日夜
2023-05-30,阿南,阿南,徳島県,33.92,134.66,20.6,20.9,20.4,7.3,N,4.4,63,雨,20.2,1,SSE,8.7,若潮,10.1,十日夜
2023-05-31,室戸,室戸,高知県,33.29,134.18,15.8,16.6,15.3,20.1,NE,21.1,65,強い雨,22.1,2.1,S,10.6,若潮,11.1,十日夜
2023-05-31,高知,高知,高知県,33.56,133.54,18.4,18.8,17.8,6.7,NNE,11.1,63,雨,21.3,1.6,S,11.4,若潮,11.1,十日夜
2023-05-31,足摺,足摺,高知県,32.72,132.72,18.3,18.5,18.1,24.5,ENE,1.8,61,弱い雨,21.5,2.2,S,10.6,若潮,11.1,十日夜
2023-05-31,宇和島,宇和島,愛媛県,33.22,132.56,19.5,19.8,19.3,9,ESE,16.5,63,雨,21,0.5,SSW,10.3,若潮,11.1,十日夜
2023-05-31,松山,松山,愛媛県,33.84,132.77,18.1,18.3,18,12.7,NNE,10.9,63,雨,19.5,0.2,NNE,2.5,若潮,11.1,十日夜
2023-05-31,来島,来島,愛媛県,34.12,132.99,16.8,17.2,16.5,16.9,E,4,61,弱い雨,19.7,0.2,ENE,2,若潮,11.1,十日夜
2023-05-31,高松,高松,香川県,34.35,134.05,16.9,17.2,16.5,13,SE,0.8,53,霧雨,19.1,0,E,1.9,若潮,11.1,十日夜
2023-05-31,阿南,阿南,徳島県,33.92,134.66,16,16.6,15.5,17.1,NW,4.6,61,弱い雨,20,0.8,SSE,8.5,若潮,11.1,十日夜
2023-06-01,室戸,室戸,高知県,33.29,134.18,19.1,20.2,18,12.5,ENE,0,3,曇り,22.1,2.2,S,12.1,大潮,12.1,十日夜
2023-06-01,高知,高知,高知県,33.56,133.54,19.2,20.5,18,5.2,NNE,0,3,曇り,21.2,1.6,S,11.9,大潮,12.1,十日夜
2023-06-01,足摺,足摺,高知県,32.72,132.72,21.3,22.3,20.3,20.5,E,0,3,曇り,21.3,2,S,10.9,大潮,12.1,十日夜
2023-06-01,宇和島,宇和島,愛媛県,33.22,132.56,20.2,21.9,18.9,12.3,E,0,3,曇り,21,0.4,S,11.2,大潮,12.1,十日夜
2023-06-01,松山,松山,愛媛県,33.84,132.77,19.2,19.7,18.7,7.2,NW,0,3,曇り,19.1,0,SW,3.9,大潮,12.1,十日夜
2023-06-01,来島,来島,愛媛県,34.12,132.99,18.6,19.5,17.8,6.6,ESE,0,3,曇り,19.4,0,ENE,1.9,大潮,12.1,十日夜
2023-06-01,高松,高松,香川県,34.35,134.05,18.6,20.6,16.6,8.1,ESE,0,3,曇り,19.1,0.1,ENE,1.7,大潮,12.1,十日夜
2023-06-01,阿南,阿南,徳島県,33.92,134.66,19.4,20.8,17.9,15.7,S,0,3,曇り,20,0.8,S,9.7,大潮,12.1,十日夜
2023-06-02,室戸,室戸,高知県,33.29,134.18,21.6,21.7,21.6,30.1,SSE,20.4,65,強い雨,22.3,2.4,S,10.7,大潮,13.1,満月
2023-06-02,高知,高知,高知県,33.56,133.54,21.8,22.7,20.9,25.4,SSE,79.5,65,強い雨,21.4,1.7,S,10.7,大潮,13.1,満月
2023-06-02,足摺,足摺,高知県,32.72,132.72,23.3,23.4,23.2,39.3,S,10.1,63,雨,21.3,2.5,S,10,大潮,13.1,満月
2023-06-02,宇和島,宇和島,愛媛県,33.22,132.56,22.4,22.5,22.3,16.5,ESE,50.1,65,強い雨,21.2,0.6,S,9.8,大潮,13.1,満月
2023-06-02,松山,松山,愛媛県,33.84,132.77,20,20.3,19.8,10.5,NNE,25.8,65,強い雨,19.5,0.1,NNE,2.4,大潮,13.1,満月
2023-06-02,来島,来島,愛媛県,34.12,132.99,19.2,19.8,18.7,13.5,ESE,26.8,65,強い雨,19.7,0,S,2.5,大潮,13.1,満月
2023-06-02,高松,高松,香川県,34.35,134.05,20,20.1,20,11.6,ENE,41.3,65,強い雨,19.5,0.1,ESE,2.9,大潮,13.1,満月
2023-06-02,阿南,阿南,徳島県,33.92,134.66,21.6,22,21,54,SSE,22.8,65,強い雨,20,1,SSE,7.7,大潮,13.1,満月
2023-06-03,室戸,室戸,高知県,33.29,134.18,19.9,20.7,19.5,8.4,NNE,0,3,曇り,22.1,4.2,S,11.4,大潮,14.1,満月
2023-06-03,高知,高知,高知県,33.56,133.54,22.2,23.1,21.6,20.5,N,0,0,快晴,21.4,3,S,11.4,大潮,14.1,満月
2023-06-03,足摺,足摺,高知県,32.72,132.72,21.1,22.2,20.1,14.4,NW,0,0,快晴,21.1,3.5,S,10.2,大潮,14.1,満月
2023-06-03,宇和島,宇和島,愛媛県,33.22,132.56,20.4,21.4,19.3,13.6,NNW,0,0,快晴,21.1,0.8,SW,8.4,大潮,14.1,満月
2023-06-03,松山,松山,愛媛県,33.84,132.77,19.8,20.6,18.9,19.5,N,0,0,快晴,19.1,0.3,N,2.5,大潮,14.1,満月
2023-06-03,来島,来島,愛媛県,34.12,132.99,19.3,20.2,18.5,9.2,N,0,0,快晴,19.8,0.1,N,1.9,大潮,14.1,満月
2023-06-03,高松,高松,香川県,34.35,134.05,19.4,20,18.6,15.5,NW,0,0,快晴,19.4,0.1,ENE,2.1,大潮,14.1,満月
2023-06-03,阿南,阿南,徳島県,33.92,134.66,19.1,19.5,18.9,33.2,N,0.5,51,弱い霧雨,20.2,1.6,SSE,8.5,大潮,14.1,満月
